observation_date,DEXSZUS
2011-04-14,0.8924
2011-04-15,0.8935
2011-04-18,0.8986
2011-04-19,0.8990
2011-04-20,0.8914
2011-04-21,0.8821
2011-04-22,0.8865
2011-04-25,0.8806
2011-04-26,0.8803
2011-04-27,0.8807
2011-04-28,0.8736
2011-04-29,0.8666
2011-05-02,0.8640
2011-05-03,0.8609
2011-05-04,0.8582
2011-05-05,0.8698
2011-05-06,0.8732
2011-05-09,0.8753
2011-05-10,0.8805
2011-05-11,0.8846
2011-05-12,0.8842
2011-05-13,0.8907
2011-05-16,0.8818
2011-05-17,0.8848
2011-05-18,0.8792
2011-05-19,0.8840
2011-05-20,0.8776
2011-05-23,0.8831
2011-05-24,0.8800
2011-05-25,0.8720
2011-05-26,0.8666
2011-05-27,0.8520
2011-05-30,
2011-05-31,0.8525
2011-06-01,0.8401
2011-06-02,0.8438
2011-06-03,0.8352
2011-06-06,0.8360
2011-06-07,0.8388
2011-06-08,0.8369
2011-06-09,0.8412
2011-06-10,0.8419
2011-06-13,0.8369
2011-06-14,0.8444
2011-06-15,0.8508
2011-06-16,0.8507
2011-06-17,0.8462
2011-06-20,0.8416
2011-06-21,0.8433
2011-06-22,0.8356
2011-06-23,0.8379
2011-06-24,0.8373
2011-06-27,0.8367
2011-06-28,0.8298
2011-06-29,0.8349
2011-06-30,0.8413
2011-07-01,0.8479
2011-07-04,
2011-07-05,0.8452
2011-07-06,0.8393
2011-07-07,0.8440
2011-07-08,0.8376
2011-07-11,0.8351
2011-07-12,0.8335
2011-07-13,0.8213
2011-07-14,0.8167
2011-07-15,0.8158
2011-07-18,0.8177
2011-07-19,0.8166
2011-07-20,0.8204
2011-07-21,0.8172
2011-07-22,0.8166
2011-07-25,0.8062
2011-07-26,0.8027
2011-07-27,0.8023
2011-07-28,0.8041
2011-07-29,0.7881
2011-08-01,0.7813
2011-08-02,0.7712
2011-08-03,0.7660
2011-08-04,0.7674
2011-08-05,0.7600
2011-08-08,0.7553
2011-08-09,0.7313
2011-08-10,0.7296
2011-08-11,0.7559
2011-08-12,0.7711
2011-08-15,0.7802
2011-08-16,0.7926
2011-08-17,0.7891
2011-08-18,0.7904
2011-08-19,0.7856
2011-08-22,0.7877
2011-08-23,0.7891
2011-08-24,0.7950
2011-08-25,0.7959
2011-08-26,0.8055
2011-08-29,0.8188
2011-08-30,0.8173
2011-08-31,0.8038
2011-09-01,0.7951
2011-09-02,0.7862
2011-09-05,
2011-09-06,0.8593
2011-09-07,0.8599
2011-09-08,0.8714
2011-09-09,0.8840
2011-09-12,0.8834
2011-09-13,0.8795
2011-09-14,0.8772
2011-09-15,0.8705
2011-09-16,0.8753
2011-09-19,0.8839
2011-09-20,0.8879
2011-09-21,0.8932
2011-09-22,0.9073
2011-09-23,0.9035
2011-09-26,0.9022
2011-09-27,0.8959
2011-09-28,0.8955
2011-09-29,0.8947
2011-09-30,0.9048
2011-10-03,0.9151
2011-10-04,0.9223
2011-10-05,0.9228
2011-10-06,0.9219
2011-10-07,0.9151
2011-10-10,
2011-10-11,0.9065
2011-10-12,0.8944
2011-10-13,0.9000
2011-10-14,0.8934
2011-10-17,0.8979
2011-10-18,0.9012
2011-10-19,0.9022
2011-10-20,0.9002
2011-10-21,0.8852
2011-10-24,0.8804
2011-10-25,0.8794
2011-10-26,0.8841
2011-10-27,0.8609
2011-10-28,0.8625
2011-10-31,0.8706
2011-11-01,0.8901
2011-11-02,0.8808
2011-11-03,0.8834
2011-11-04,0.8880
2011-11-07,0.9012
2011-11-08,0.8966
2011-11-09,0.9060
2011-11-10,0.9058
2011-11-11,
2011-11-14,0.9072
2011-11-15,0.9177
2011-11-16,0.9169
2011-11-17,0.9167
2011-11-18,0.9159
2011-11-21,0.9158
2011-11-22,0.9145
2011-11-23,0.9202
2011-11-24,
2011-11-25,0.9289
2011-11-28,0.9215
2011-11-29,0.9194
2011-11-30,0.9106
2011-12-01,0.9135
2011-12-02,0.9219
2011-12-05,0.9179
2011-12-06,0.9267
2011-12-07,0.9251
2011-12-08,0.9275
2011-12-09,0.9243
2011-12-12,0.9360
2011-12-13,0.9418
2011-12-14,0.9530
2011-12-15,0.9402
2011-12-16,0.9372
2011-12-19,0.9364
2011-12-20,0.9309
2011-12-21,0.9378
2011-12-22,0.9368
2011-12-23,0.9379
2011-12-26,
2011-12-27,0.9339
2011-12-28,0.9430
2011-12-29,0.9412
2011-12-30,0.9374
2012-01-02,
2012-01-03,0.9319
2012-01-04,0.9417
2012-01-05,0.9528
2012-01-06,0.9555
2012-01-09,0.9520
2012-01-10,0.9486
2012-01-11,0.9554
2012-01-12,0.9444
2012-01-13,0.9534
2012-01-16,
2012-01-17,0.9492
2012-01-18,0.9427
2012-01-19,0.9335
2012-01-20,0.9327
2012-01-23,0.9268
2012-01-24,0.9290
2012-01-25,0.9310
2012-01-26,0.9174
2012-01-27,0.9142
2012-01-30,0.9178
2012-01-31,0.9220
2012-02-01,0.9141
2012-02-02,0.9144
2012-02-03,0.9208
2012-02-06,0.9188
2012-02-07,0.9129
2012-02-08,0.9126
2012-02-09,0.9103
2012-02-10,0.9176
2012-02-13,0.9149
2012-02-14,0.9185
2012-02-15,0.9223
2012-02-16,0.9209
2012-02-17,0.9180
2012-02-20,
2012-02-21,0.9114
2012-02-22,0.9107
2012-02-23,0.9059
2012-02-24,0.8949
2012-02-27,0.8987
2012-02-28,0.8961
2012-02-29,0.9023
2012-03-01,0.9051
2012-03-02,0.9134
2012-03-05,0.9116
2012-03-06,0.9186
2012-03-07,0.9169
2012-03-08,0.9092
2012-03-09,0.9200
2012-03-12,0.9177
2012-03-13,0.9198
2012-03-14,0.9313
2012-03-15,0.9236
2012-03-16,0.9160
2012-03-19,0.9109
2012-03-20,0.9122
2012-03-21,0.9143
2012-03-22,0.9136
2012-03-23,0.9085
2012-03-26,0.9041
2012-03-27,0.9038
2012-03-28,0.9064
2012-03-29,0.9084
2012-03-30,0.9026
2012-04-02,0.9037
2012-04-03,0.9024
2012-04-04,0.9168
2012-04-05,0.9200
2012-04-06,0.9176
2012-04-09,0.9180
2012-04-10,0.9195
2012-04-11,0.9165
2012-04-12,0.9125
2012-04-13,0.9189
2012-04-16,0.9199
2012-04-17,0.9156
2012-04-18,0.9162
2012-04-19,0.9155
2012-04-20,0.9095
2012-04-23,0.9152
2012-04-24,0.9098
2012-04-25,0.9097
2012-04-26,0.9081
2012-04-27,0.9066
2012-04-30,0.9081
2012-05-01,0.9087
2012-05-02,0.9135
2012-05-03,0.9138
2012-05-04,0.9176
2012-05-07,0.9204
2012-05-08,0.9228
2012-05-09,0.9272
2012-05-10,0.9269
2012-05-11,0.9283
2012-05-14,0.9349
2012-05-15,0.9405
2012-05-16,0.9435
2012-05-17,0.9450
2012-05-18,0.9442
2012-05-21,0.9406
2012-05-22,0.9431
2012-05-23,0.9555
2012-05-24,0.9558
2012-05-25,0.9592
2012-05-28,
2012-05-29,0.9617
2012-05-30,0.9682
2012-05-31,0.9713
2012-06-01,0.9671
2012-06-04,0.9610
2012-06-05,0.9656
2012-06-06,0.9579
2012-06-07,0.9558
2012-06-08,0.9620
2012-06-11,0.9604
2012-06-12,0.9624
2012-06-13,0.9533
2012-06-14,0.9525
2012-06-15,0.9506
2012-06-18,0.9547
2012-06-19,0.9461
2012-06-20,0.9453
2012-06-21,0.9542
2012-06-22,0.9572
2012-06-25,0.9621
2012-06-26,0.9630
2012-06-27,0.9642
2012-06-28,0.9661
2012-06-29,0.9485
2012-07-02,0.9544
2012-07-03,0.9517
2012-07-04,
2012-07-05,0.9698
2012-07-06,0.9777
2012-07-09,0.9764
2012-07-10,0.9798
2012-07-11,0.9808
2012-07-12,0.9843
2012-07-13,0.9817
2012-07-16,0.9791
2012-07-17,0.9818
2012-07-18,0.9795
2012-07-19,0.9798
2012-07-20,0.9863
2012-07-23,0.9904
2012-07-24,0.9957
2012-07-25,0.9899
2012-07-26,0.9780
2012-07-27,0.9709
2012-07-30,0.9804
2012-07-31,0.9753
2012-08-01,0.9767
2012-08-02,0.9886
2012-08-03,0.9697
2012-08-06,0.9669
2012-08-07,0.9672
2012-08-08,0.9714
2012-08-09,0.9781
2012-08-10,0.9764
2012-08-13,0.9733
2012-08-14,0.9742
2012-08-15,0.9774
2012-08-16,0.9719
2012-08-17,0.9752
2012-08-20,0.9730
2012-08-21,0.9630
2012-08-22,0.9628
2012-08-23,0.9542
2012-08-24,0.9581
2012-08-27,0.9597
2012-08-28,0.9558
2012-08-29,0.9578
2012-08-30,0.9608
2012-08-31,0.9546
2012-09-03,
2012-09-04,0.9558
2012-09-05,0.9548
2012-09-06,0.9539
2012-09-07,0.9452
2012-09-10,0.9438
2012-09-11,0.9387
2012-09-12,0.9376
2012-09-13,0.9395
2012-09-14,0.9250
2012-09-17,0.9266
2012-09-18,0.9288
2012-09-19,0.9266
2012-09-20,0.9336
2012-09-21,0.9327
2012-09-24,0.9371
2012-09-25,0.9348
2012-09-26,0.9401
2012-09-27,0.9388
2012-09-28,0.9400
2012-10-01,0.9376
2012-10-02,0.9342
2012-10-03,0.9382
2012-10-04,0.9316
2012-10-05,0.9284
2012-10-08,
2012-10-09,0.9400
2012-10-10,0.9392
2012-10-11,0.9353
2012-10-12,0.9334
2012-10-15,0.9330
2012-10-16,0.9273
2012-10-17,0.9217
2012-10-18,0.9225
2012-10-19,0.9286
2012-10-22,0.9263
2012-10-23,0.9328
2012-10-24,0.9342
2012-10-25,0.9336
2012-10-26,0.9348
2012-10-29,0.9366
2012-10-30,0.9309
2012-10-31,0.9311
2012-11-01,0.9326
2012-11-02,0.9396
2012-11-05,0.9434
2012-11-06,0.9424
2012-11-07,0.9454
2012-11-08,0.9462
2012-11-09,0.9483
2012-11-12,
2012-11-13,0.9470
2012-11-14,0.9450
2012-11-15,0.9418
2012-11-16,0.9472
2012-11-19,0.9404
2012-11-20,0.9403
2012-11-21,0.9394
2012-11-22,
2012-11-23,0.9296
2012-11-26,0.9284
2012-11-27,0.9310
2012-11-28,0.9313
2012-11-29,0.9293
2012-11-30,0.9264
2012-12-03,0.9250
2012-12-04,0.9272
2012-12-05,0.9262
2012-12-06,0.9330
2012-12-07,0.9333
2012-12-10,0.9330
2012-12-11,0.9333
2012-12-12,0.9286
2012-12-13,0.9243
2012-12-14,0.9196
2012-12-17,0.9174
2012-12-18,0.9130
2012-12-19,0.9115
2012-12-20,0.9130
2012-12-21,0.9172
2012-12-24,0.9161
2012-12-25,
2012-12-26,0.9128
2012-12-27,0.9138
2012-12-28,0.9130
2012-12-31,0.9155
2013-01-01,
2013-01-02,0.9166
2013-01-03,0.9222
2013-01-04,0.9262
2013-01-07,0.9227
2013-01-08,0.9250
2013-01-09,0.9244
2013-01-10,0.9162
2013-01-11,0.9120
2013-01-14,0.9174
2013-01-15,0.9275
2013-01-16,0.9313
2013-01-17,0.9331
2013-01-18,0.9346
2013-01-21,
2013-01-22,0.9278
2013-01-23,0.9295
2013-01-24,0.9288
2013-01-25,0.9252
2013-01-28,0.9272
2013-01-29,0.9216
2013-01-30,0.9124
2013-01-31,0.9093
2013-02-01,0.9030
2013-02-04,0.9087
2013-02-05,0.9084
2013-02-06,0.9100
2013-02-07,0.9176
2013-02-08,0.9183
2013-02-11,0.9186
2013-02-12,0.9172
2013-02-13,0.9182
2013-02-14,0.9232
2013-02-15,0.9226
2013-02-18,
2013-02-19,0.9220
2013-02-20,0.9241
2013-02-21,0.9317
2013-02-22,0.9314
2013-02-25,0.9314
2013-02-26,0.9326
2013-02-27,0.9310
2013-02-28,0.9336
2013-03-01,0.9448
2013-03-04,0.9423
2013-03-05,0.9433
2013-03-06,0.9470
2013-03-07,0.9432
2013-03-08,0.9535
2013-03-11,0.9496
2013-03-12,0.9472
2013-03-13,0.9518
2013-03-14,0.9512
2013-03-15,0.9396
2013-03-18,0.9449
2013-03-19,0.9460
2013-03-20,0.9439
2013-03-21,0.9454
2013-03-22,0.9402
2013-03-25,0.9473
2013-03-26,0.9484
2013-03-27,0.9534
2013-03-28,0.9468
2013-03-29,0.9490
2013-04-01,0.9460
2013-04-02,0.9485
2013-04-03,0.9451
2013-04-04,0.9458
2013-04-05,0.9324
2013-04-08,0.9346
2013-04-09,0.9317
2013-04-10,0.9333
2013-04-11,0.9294
2013-04-12,0.9290
2013-04-15,0.9303
2013-04-16,0.9256
2013-04-17,0.9306
2013-04-18,0.9306
2013-04-19,0.9324
2013-04-22,0.9349
2013-04-23,0.9427
2013-04-24,0.9484
2013-04-25,0.9455
2013-04-26,0.9414
2013-04-29,0.9370
2013-04-30,0.9298
2013-05-01,0.9268
2013-05-02,0.9348
2013-05-03,0.9340
2013-05-06,0.9393
2013-05-07,0.9402
2013-05-08,0.9349
2013-05-09,0.9406
2013-05-10,0.9594
2013-05-13,0.9576
2013-05-14,0.9602
2013-05-15,0.9680
2013-05-16,0.9618
2013-05-17,0.9731
2013-05-20,0.9675
2013-05-21,0.9680
2013-05-22,0.9814
2013-05-23,0.9668
2013-05-24,0.9621
2013-05-27,
2013-05-28,0.9734
2013-05-29,0.9613
2013-05-30,0.9558
2013-05-31,0.9583
2013-06-03,0.9442
2013-06-04,0.9485
2013-06-05,0.9422
2013-06-06,0.9300
2013-06-07,0.9342
2013-06-10,0.9357
2013-06-11,0.9271
2013-06-12,0.9181
2013-06-13,0.9234
2013-06-14,0.9222
2013-06-17,0.9254
2013-06-18,0.9186
2013-06-19,0.9192
2013-06-20,0.9296
2013-06-21,0.9354
2013-06-24,0.9345
2013-06-25,0.9388
2013-06-26,0.9432
2013-06-27,0.9464
2013-06-28,0.9450
2013-07-01,0.9452
2013-07-02,0.9492
2013-07-03,0.9475
2013-07-04,
2013-07-05,0.9624
2013-07-08,0.9644
2013-07-09,0.9736
2013-07-10,0.9682
2013-07-11,0.9496
2013-07-12,0.9468
2013-07-15,0.9508
2013-07-16,0.9408
2013-07-17,0.9428
2013-07-18,0.9468
2013-07-19,0.9401
2013-07-22,0.9357
2013-07-23,0.9368
2013-07-24,0.9354
2013-07-25,0.9336
2013-07-26,0.9289
2013-07-29,0.9308
2013-07-30,0.9298
2013-07-31,0.9284
2013-08-01,0.9353
2013-08-02,0.9293
2013-08-05,0.9302
2013-08-06,0.9266
2013-08-07,0.9222
2013-08-08,0.9194
2013-08-09,0.9221
2013-08-12,0.9248
2013-08-13,0.9340
2013-08-14,0.9354
2013-08-15,0.9334
2013-08-16,0.9269
2013-08-19,0.9247
2013-08-20,0.9178
2013-08-21,0.9211
2013-08-22,0.9236
2013-08-23,0.9207
2013-08-26,0.9229
2013-08-27,0.9186
2013-08-28,0.9221
2013-08-29,0.9316
2013-08-30,0.9313
2013-09-02,
2013-09-03,0.9363
2013-09-04,0.9356
2013-09-05,0.9437
2013-09-06,0.9385
2013-09-09,0.9314
2013-09-10,0.9344
2013-09-11,0.9314
2013-09-12,0.9286
2013-09-13,0.9319
2013-09-16,0.9258
2013-09-17,0.9266
2013-09-18,0.9260
2013-09-19,0.9112
2013-09-20,0.9104
2013-09-23,0.9100
2013-09-24,0.9114
2013-09-25,0.9082
2013-09-26,0.9105
2013-09-27,0.9050
2013-09-30,0.9041
2013-10-01,0.9064
2013-10-02,0.9017
2013-10-03,0.8972
2013-10-04,0.9052
2013-10-07,0.9050
2013-10-08,0.9040
2013-10-09,0.9104
2013-10-10,0.9104
2013-10-11,0.9103
2013-10-14,
2013-10-15,0.9152
2013-10-16,0.9163
2013-10-17,0.9028
2013-10-18,0.9013
2013-10-21,0.9019
2013-10-22,0.8947
2013-10-23,0.8918
2013-10-24,0.8916
2013-10-25,0.8939
2013-10-28,0.8954
2013-10-29,0.8982
2013-10-30,0.8964
2013-10-31,0.9056
2013-11-01,0.9124
2013-11-04,0.9106
2013-11-05,0.9126
2013-11-06,0.9109
2013-11-07,0.9184
2013-11-08,0.9220
2013-11-11,
2013-11-12,0.9176
2013-11-13,0.9155
2013-11-14,0.9152
2013-11-15,0.9152
2013-11-18,0.9121
2013-11-19,0.9114
2013-11-20,0.9158
2013-11-21,0.9146
2013-11-22,0.9072
2013-11-25,0.9125
2013-11-26,0.9080
2013-11-27,0.9091
2013-11-28,
2013-11-29,0.9047
2013-12-02,0.9076
2013-12-03,0.9030
2013-12-04,0.9052
2013-12-05,0.8976
2013-12-06,0.8939
2013-12-09,0.8914
2013-12-10,0.8876
2013-12-11,0.8856
2013-12-12,0.8902
2013-12-13,0.8904
2013-12-16,0.8876
2013-12-17,0.8870
2013-12-18,0.8872
2013-12-19,0.8964
2013-12-20,0.8952
2013-12-23,0.8942
2013-12-24,0.8961
2013-12-25,
2013-12-26,0.8963
2013-12-27,0.8893
2013-12-30,0.8866
2013-12-31,0.8904
2014-01-01,
2014-01-02,0.8998
2014-01-03,0.9044
2014-01-06,0.9036
2014-01-07,0.9086
2014-01-08,0.9102
2014-01-09,0.9085
2014-01-10,0.9032
2014-01-13,0.9026
2014-01-14,0.9009
2014-01-15,0.9084
2014-01-16,0.9064
2014-01-17,0.9100
2014-01-20,
2014-01-21,0.9092
2014-01-22,0.9116
2014-01-23,0.9002
2014-01-24,0.8949
2014-01-27,0.8956
2014-01-28,0.8984
2014-01-29,0.8948
2014-01-30,0.9042
2014-01-31,0.9052
2014-02-03,0.9014
2014-02-04,0.9050
2014-02-05,0.9042
2014-02-06,0.8992
2014-02-07,0.8992
2014-02-10,0.8967
2014-02-11,0.8969
2014-02-12,0.9006
2014-02-13,0.8944
2014-02-14,0.8928
2014-02-17,
2014-02-18,0.8878
2014-02-19,0.8868
2014-02-20,0.8912
2014-02-21,0.8888
2014-02-24,0.8885
2014-02-25,0.8870
2014-02-26,0.8922
2014-02-27,0.8872
2014-02-28,0.8810
2014-03-03,0.8810
2014-03-04,0.8869
2014-03-05,0.8872
2014-03-06,0.8810
2014-03-07,0.8785
2014-03-10,0.8781
2014-03-11,0.8783
2014-03-12,0.8743
2014-03-13,0.8726
2014-03-14,0.8712
2014-03-17,0.8726
2014-03-18,0.8743
2014-03-19,0.8747
2014-03-20,0.8833
2014-03-21,0.8836
2014-03-24,0.8840
2014-03-25,0.8862
2014-03-26,0.8854
2014-03-27,0.8859
2014-03-28,0.8869
2014-03-31,0.8840
2014-04-01,0.8825
2014-04-02,0.8870
2014-04-03,0.8921
2014-04-04,0.8918
2014-04-07,0.8876
2014-04-08,0.8836
2014-04-09,0.8816
2014-04-10,0.8758
2014-04-11,0.8748
2014-04-14,0.8784
2014-04-15,0.8805
2014-04-16,0.8813
2014-04-17,0.8812
2014-04-18,0.8832
2014-04-21,0.8851
2014-04-22,0.8851
2014-04-23,0.8828
2014-04-24,0.8817
2014-04-25,0.8809
2014-04-28,0.8807
2014-04-29,0.8845
2014-04-30,0.8800
2014-05-01,0.8797
2014-05-02,0.8789
2014-05-05,0.8774
2014-05-06,0.8744
2014-05-07,0.8758
2014-05-08,0.8784
2014-05-09,0.8860
2014-05-12,0.8876
2014-05-13,0.8894
2014-05-14,0.8894
2014-05-15,0.8898
2014-05-16,0.8910
2014-05-19,0.8916
2014-05-20,0.8916
2014-05-21,0.8951
2014-05-22,0.8948
2014-05-23,0.8958
2014-05-26,
2014-05-27,0.8977
2014-05-28,0.8982
2014-05-29,0.8970
2014-05-30,0.8944
2014-06-02,0.8980
2014-06-03,0.8964
2014-06-04,0.8956
2014-06-05,0.8944
2014-06-06,0.8938
2014-06-09,0.8974
2014-06-10,0.8996
2014-06-11,0.8998
2014-06-12,0.8982
2014-06-13,0.9008
2014-06-16,0.8969
2014-06-17,0.8998
2014-06-18,0.8976
2014-06-19,0.8932
2014-06-20,0.8960
2014-06-23,0.8948
2014-06-24,0.8955
2014-06-25,0.8918
2014-06-26,0.8933
2014-06-27,0.8919
2014-06-30,0.8868
2014-07-01,0.8871
2014-07-02,0.8886
2014-07-03,0.8934
2014-07-04,
2014-07-07,0.8934
2014-07-08,0.8924
2014-07-09,0.8918
2014-07-10,0.8926
2014-07-11,0.8926
2014-07-14,0.8918
2014-07-15,0.8953
2014-07-16,0.8984
2014-07-17,0.8973
2014-07-18,0.8989
2014-07-21,0.8980
2014-07-22,0.9022
2014-07-23,0.9024
2014-07-24,0.9024
2014-07-25,0.9045
2014-07-28,0.9037
2014-07-29,0.9068
2014-07-30,0.9096
2014-07-31,0.9086
2014-08-01,0.9048
2014-08-04,0.9068
2014-08-05,0.9102
2014-08-06,0.9095
2014-08-07,0.9086
2014-08-08,0.9050
2014-08-11,0.9063
2014-08-12,0.9082
2014-08-13,0.9079
2014-08-14,0.9056
2014-08-15,0.9026
2014-08-18,0.9066
2014-08-19,0.9089
2014-08-20,0.9116
2014-08-21,0.9112
2014-08-22,0.9142
2014-08-25,0.9144
2014-08-26,0.9167
2014-08-27,0.9148
2014-08-28,0.9150
2014-08-29,0.9174
2014-09-01,
2014-09-02,0.9196
2014-09-03,0.9186
2014-09-04,0.9327
2014-09-05,0.9306
2014-09-08,0.9317
2014-09-09,0.9348
2014-09-10,0.9382
2014-09-11,0.9349
2014-09-12,0.9337
2014-09-15,0.9344
2014-09-16,0.9314
2014-09-17,0.9346
2014-09-18,0.9344
2014-09-19,0.9404
2014-09-22,0.9410
2014-09-23,0.9386
2014-09-24,0.9446
2014-09-25,0.9467
2014-09-26,0.9513
2014-09-29,0.9498
2014-09-30,0.9554
2014-10-01,0.9566
2014-10-02,0.9532
2014-10-03,0.9670
2014-10-06,0.9626
2014-10-07,0.9606
2014-10-08,0.9564
2014-10-09,0.9545
2014-10-10,0.9568
2014-10-13,
2014-10-14,0.9536
2014-10-15,0.9444
2014-10-16,0.9425
2014-10-17,0.9468
2014-10-20,0.9438
2014-10-21,0.9482
2014-10-22,0.9530
2014-10-23,0.9535
2014-10-24,0.9514
2014-10-27,0.9484
2014-10-28,0.9463
2014-10-29,0.9452
2014-10-30,0.9552
2014-10-31,0.9623
2014-11-03,0.9655
2014-11-04,0.9596
2014-11-05,0.9640
2014-11-06,0.9702
2014-11-07,0.9684
2014-11-10,0.9678
2014-11-11,
2014-11-12,0.9650
2014-11-13,0.9634
2014-11-14,0.9616
2014-11-17,0.9653
2014-11-18,0.9583
2014-11-19,0.9572
2014-11-20,0.9596
2014-11-21,0.9696
2014-11-24,0.9676
2014-11-25,0.9645
2014-11-26,0.9614
2014-11-27,
2014-11-28,0.9658
2014-12-01,0.9631
2014-12-02,0.9720
2014-12-03,0.9779
2014-12-04,0.9674
2014-12-05,0.9772
2014-12-08,0.9778
2014-12-09,0.9680
2014-12-10,0.9680
2014-12-11,0.9688
2014-12-12,0.9620
2014-12-15,0.9632
2014-12-16,0.9604
2014-12-17,0.9679
2014-12-18,0.9794
2014-12-19,0.9832
2014-12-22,0.9820
2014-12-23,0.9872
2014-12-24,0.9865
2014-12-25,
2014-12-26,
2014-12-29,0.9878
2014-12-30,0.9880
2014-12-31,0.9934
2015-01-01,
2015-01-02,1.0004
2015-01-05,1.0079
2015-01-06,1.0062
2015-01-07,1.0160
2015-01-08,1.0169
2015-01-09,1.0151
2015-01-12,1.0150
2015-01-13,1.0195
2015-01-14,1.0172
2015-01-15,0.8930
2015-01-16,0.8488
2015-01-19,
2015-01-20,0.8751
2015-01-21,0.8596
2015-01-22,0.8678
2015-01-23,0.8760
2015-01-26,0.8988
2015-01-27,0.9042
2015-01-28,0.9055
2015-01-29,0.9226
2015-01-30,0.9210
2015-02-02,0.9262
2015-02-03,0.9234
2015-02-04,0.9238
2015-02-05,0.9248
2015-02-06,0.9228
2015-02-09,0.9258
2015-02-10,0.9263
2015-02-11,0.9288
2015-02-12,0.9283
2015-02-13,0.9308
2015-02-16,
2015-02-17,0.9346
2015-02-18,0.9446
2015-02-19,0.9472
2015-02-20,0.9419
2015-02-23,0.9494
2015-02-24,0.9516
2015-02-25,0.9496
2015-02-26,0.9540
2015-02-27,0.9513
2015-03-02,0.9553
2015-03-03,0.9590
2015-03-04,0.9640
2015-03-05,0.9736
2015-03-06,0.9846
2015-03-09,0.9873
2015-03-10,0.9996
2015-03-11,1.0074
2015-03-12,1.0034
2015-03-13,1.0047
2015-03-16,1.0074
2015-03-17,1.0040
2015-03-18,0.9952
2015-03-19,0.9921
2015-03-20,0.9766
2015-03-23,0.9668
2015-03-24,0.9586
2015-03-25,0.9574
2015-03-26,0.9614
2015-03-27,0.9586
2015-03-30,0.9678
2015-03-31,0.9712
2015-04-01,0.9671
2015-04-02,0.9578
2015-04-03,0.9504
2015-04-06,0.9524
2015-04-07,0.9640
2015-04-08,0.9634
2015-04-09,0.9754
2015-04-10,0.9807
2015-04-13,0.9780
2015-04-14,0.9712
2015-04-15,0.9721
2015-04-16,0.9584
2015-04-17,0.9528
2015-04-20,0.9543
2015-04-21,0.9528
2015-04-22,0.9662
2015-04-23,0.9550
2015-04-24,0.9533
2015-04-27,0.9534
2015-04-28,0.9538
2015-04-29,0.9358
2015-04-30,0.9410
2015-05-01,0.9340
2015-05-04,0.9357
2015-05-05,0.9262
2015-05-06,0.9150
2015-05-07,0.9196
2015-05-08,0.9274
2015-05-11,0.9344
2015-05-12,0.9266
2015-05-13,0.9162
2015-05-14,0.9146
2015-05-15,0.9174
2015-05-18,0.9230
2015-05-19,0.9367
2015-05-20,0.9395
2015-05-21,0.9346
2015-05-22,0.9428
2015-05-25,
2015-05-26,0.9503
2015-05-27,0.9508
2015-05-28,0.9458
2015-05-29,0.9404
2015-06-01,0.9467
2015-06-02,0.9343
2015-06-03,0.9336
2015-06-04,0.9342
2015-06-05,0.9436
2015-06-08,0.9332
2015-06-09,0.9295
2015-06-10,0.9292
2015-06-11,0.9364
2015-06-12,0.9260
2015-06-15,0.9351
2015-06-16,0.9325
2015-06-17,0.9272
2015-06-18,0.9196
2015-06-19,0.9206
2015-06-22,0.9188
2015-06-23,0.9336
2015-06-24,0.9360
2015-06-25,0.9375
2015-06-26,0.9351
2015-06-29,0.9280
2015-06-30,0.9346
2015-07-01,0.9456
2015-07-02,0.9436
2015-07-03,
2015-07-06,0.9432
2015-07-07,0.9482
2015-07-08,0.9458
2015-07-09,0.9495
2015-07-10,0.9411
2015-07-13,0.9492
2015-07-14,0.9459
2015-07-15,0.9521
2015-07-16,0.9562
2015-07-17,0.9608
2015-07-20,0.9630
2015-07-21,0.9590
2015-07-22,0.9613
2015-07-23,0.9581
2015-07-24,0.9620
2015-07-27,0.9597
2015-07-28,0.9638
2015-07-29,0.9630
2015-07-30,0.9696
2015-07-31,0.9636
2015-08-03,0.9682
2015-08-04,0.9732
2015-08-05,0.9810
2015-08-06,0.9808
2015-08-07,0.9824
2015-08-10,0.9848
2015-08-11,0.9869
2015-08-12,0.9691
2015-08-13,0.9760
2015-08-14,0.9780
2015-08-17,0.9770
2015-08-18,0.9764
2015-08-19,0.9702
2015-08-20,0.9621
2015-08-21,0.9488
2015-08-24,0.9347
2015-08-25,0.9488
2015-08-26,0.9472
2015-08-27,0.9631
2015-08-28,0.9622
2015-08-31,0.9681
2015-09-01,0.9622
2015-09-02,0.9690
2015-09-03,0.9764
2015-09-04,0.9754
2015-09-07,
2015-09-08,0.9780
2015-09-09,0.9767
2015-09-10,0.9735
2015-09-11,0.9735
2015-09-14,0.9687
2015-09-15,0.9755
2015-09-16,0.9688
2015-09-17,0.9710
2015-09-18,0.9614
2015-09-21,0.9702
2015-09-22,0.9733
2015-09-23,0.9780
2015-09-24,0.9730
2015-09-25,0.9760
2015-09-28,0.9735
2015-09-29,0.9710
2015-09-30,0.9773
2015-10-01,0.9744
2015-10-02,0.9684
2015-10-05,0.9746
2015-10-06,0.9678
2015-10-07,0.9716
2015-10-08,0.9674
2015-10-09,0.9615
2015-10-12,
2015-10-13,0.9594
2015-10-14,0.9517
2015-10-15,0.9489
2015-10-16,0.9536
2015-10-19,0.9560
2015-10-20,0.9540
2015-10-21,0.9570
