date,France,Australia,Germany,Japan,Switzerland,Britain,USA
02-2012,0.043484505649814986,0.005454976194927408,0.05297329013495222,0.047964569334992824,0.03425182820230166,0.04517142946666364,0.041225
03-2012,-0.006104020926556486,-0.004021254513897232,0.008517342650399273,0.050969246265585966,0.021482821874603708,0.0070032898140564015,0.02402
04-2012,-0.07224543310846143,-0.02518474959184247,-0.042413808562605015,-0.03488419785066843,-0.03575748956948277,-0.011033193297451782,-0.006829
05-2012,-0.06316954458028867,-0.06606732042749619,-0.08353202658113168,-0.09635627292938065,-0.05434910055428799,-0.08398309472974252,-0.06559
06-2012,0.03483998941185962,0.0356020965824122,-0.005921655391825098,0.07257419750865557,0.003923541711862377,0.05313517301358517,0.038151
07-2012,0.03469991595458488,0.056671335172864934,0.05869863539354814,-0.03601071361724084,0.05742859360032182,0.021272571283088126,0.010307
08-2012,0.07361849574255142,0.015268355132075362,0.05912155352964499,0.00394234927389614,0.03024874993274196,0.043190629853595786,0.026317
09-2012,0.0020880185500402604,0.009324230338594308,0.031874312106999314,0.006124419149322824,0.026079966698231205,0.009094593944084739,0.026513
10-2012,0.009223428403358103,0.04134002301327233,0.005717551859859338,-0.019819900929545664,0.008132178649396193,0.004664998494004147,-0.014055
11-2012,0.06061654286210483,0.008141945773398662,0.04308140176305719,0.015452722964338417,0.049483748032489894,0.0321719570864174,0.006217
12-2012,0.03265804013202889,0.036629648294133954,0.0358303623190761,0.027683224748526136,-0.0005939091724748158,-0.0007257867553401853,0.012569
01-2013,0.03359728571693488,0.03215304259404306,0.03115295123707984,0.048983419759015545,0.07327645203809374,0.029148113892845995,0.054142
02-2013,-0.022786304028380222,0.055938131560259174,-0.02642655862825849,0.02029989233924767,0.004812541568174344,0.0007079801902389882,0.008282
03-2013,0.014356293327203673,-0.016695926394368454,0.010090912254179463,0.04297179476148094,0.036585942607273436,0.02784637461987427,0.035295
04-2013,0.029508258199715698,-0.006466900660055508,0.008537604070204097,0.08826427121702429,0.0009062498272784936,0.007102951034404281,0.014939
05-2013,0.05726461613748701,-0.09282403037372522,0.06686266505589811,0.011473643326136429,0.028927806414365875,0.03867928550649369,0.019128
06-2013,-0.05300980188856197,-0.054385286049683845,-0.04580095015317687,-0.026817664364792826,-0.04552505014966868,-0.06585234082404334,-0.015072
07-2013,0.08826592264530309,0.041841697005256195,0.056163681937494214,0.019032382752383947,0.04956381639965324,0.08893284921954625,0.052658
08-2013,-0.007862142765042934,0.05627755461794259,-0.007263809997847925,-0.03675643139591289,-0.006251978213182796,0.0022941436930206116,-0.02575
09-2013,0.0803948123063547,0.04687586711152658,0.07339901669245785,0.10528417488161823,0.05665140004125413,0.025061764363124794,0.037497
10-2013,0.0236336307243723,0.01918100867640482,0.03946185292986382,-0.024392029202180754,0.015326201909376502,0.02699216223138623,0.039889
11-2013,0.019714020543109445,-0.051640627392290694,0.05253466931788231,0.017418069381683443,0.026762670250582987,0.009932959143995834,0.024956
12-2013,-0.0027072175081040983,-0.005885830752858201,0.005083623050898822,0.0327796640031488,-0.013162888360238822,0.02319582935936615,0.02614
